1603,ソードジーニ,精霊,風,,ブレイダー,95,35,21,30,8,女魔飛器,飛器,商業従事,12,S,4,食料,14,片手,両手,糧食,進撃,,,,,,必殺増加,15,パリング,50,側面攻撃,10,多段攻撃,1,武具研磨,30,トレハン,8,前進防御,0,無形体躯,25,側面攻撃,5,トレハン,8,武具研磨,50,ランサー,Lv3,剣精の演舞,,,,,,,,,,,,,力異闘,3633,92,64,82,37,1.35,2.02,0,0,
1604,ドワーフセイバー,精霊,土,,ブレイダー,105,30,46,1,14,人女器騎,獣樹器蟲,工業従事,16,S,5,食料,15,片手,盾,糧食,進撃,,,,,,攻撃布陣,20,危機管理,20,連携攻撃,50,カブト割,50,堅守体躯,25,ブロック,25,武具研磨,40,トレハン,18,カブト割,1,戦術補助,60,戦術強撃,60,ランサー,Lv3,ドワーフ流一刀両断,,,,,,,,,,,,,力陸信幻,4016,82,115,23,49,1,1.5,50,50,
1605,ノクターンブレイド,精霊,闇,,ブレイダー,100,31,26,24,12,女魔器騎夜,飛獣蟲,工業従事,16,S,5,食料,15,片手,射撃,糧食,進撃,,,,,,確率追撃,65,側面攻撃,15,必殺増加,20,パリング,50,背水の陣,20,師団活性,10,師団指揮,10,心核穿ち,25,攻撃布陣,10,戦意高揚,50,攻撃布陣,16,ブレイダー,Lv2,ガンズアンドブレード,,,,,,,,,,,,,技邪苦幻,3825,84,74,70,45,1.25,1.87,0,0,
1606,ロリドゥラキア,精霊,土,,ブレイダー,110,28,26,41,8,女魔樹蟲竜,樹飛蟲毒,医療従事,3,S,6,食料,16,鞭,爪,糧食,進撃,,,,,,大強酸陣,8,必殺増加,25,多段攻撃,3,側面攻撃,15,パリング,50,矮小体躯,30,加速進化,8,必殺耐性,40,側面攻撃,5,グルメ魂,6,竜の吐息,5,ランサー,Lv2,リーフ・シェイバー,,,,,,,,,,,,,知苦竜歴,4207,78,74,105,37,2.21,3.32,0,0,
1607,ジーンブレイズ,精霊,火,,ブレイダー,105,46,35,42,8,女魔器炎飛,氷樹海,商業従事,12,S,8,食料,18,片手,両手,糧食,進撃,,,,,,炎霊活性,15,必殺増加,25,側面攻撃,15,多段攻撃,2,武具研磨,50,撃破金運,6,パリング,60,無形体躯,35,攻撃布陣,10,撃破金運,7,攻撃指揮,15,ランサー,Lv3,剣精の炎舞,,,,,,,,,,,,,技闘造歴,4016,115,92,107,37,1.7,2.55,0,0,
1608,バロメッツイーター,精霊,土,,ブレイダー,110,56,35,48,3,魔獣樹蟲,獣獣樹,農業従事,16,S,10,食料,20,鞭,獣装,糧食,進撃,,,,,,奇襲戦法,14,確率追撃,100,側面攻撃,10,防御削減,25,狂奔の牙,14,無形体躯,30,吸血攻撃,15,グルメ魂,5,側面攻撃,5,グルメ魂,5,獣族弱体,25,キャスター,Lv2,羊の擬態,,,,,,,,,,,,,獣陸幻命,4207,136,92,119,27,1,1.5,0,0,
1609,キャトラ・エゴ,精霊,水,,ブレイダー,110,72,42,44,4,器樹蟲,全,,0,A,15,食料,25,鞭,爪,糧食,進撃,,,,,,大強酸陣,10,必殺増加,30,多段攻撃,4,側面攻撃,20,反撃耐性,90,無形体躯,50,加速進化,10,カブト割,50,受け流し,5,グルメ魂,7,全域攻撃,,ランサー,Lv2,暴れだす食欲,,,,,,,,,,,,,異海蟲命真,3932,161,102,106,26,2.64,3.96,50,50,
1630,バンブーチャイルド,精霊,土,,ランサー,90,18,16,24,7,女魔樹,蟲,商業従事,16,S,3,食料,13,両手,道具,糧食,乱戦,,,,,,城壁崩し,35,側面攻撃,6,矮小体躯,30,トレハン,14,樹霊活性,10,撃破金運,3,撃破金運,4,撃破金運,5,城壁崩し,20,撃破金運,6,トレハン,6,ブレイダー,Lv1,タケノコ掘るゾ,,,,,,,,,,,,,技異陸,3442,57,53,70,35,1,1.5,0,0,
1631,ケンタウルス,精霊,土,,ランサー,105,38,22,40,8,女魔騎獣樹,人獣騎蟲,農業従事,16,S,5,食料,15,斧槍,獣装,糧食,乱戦,,,,,,騎士活性,12,貫通攻撃,0,多段攻撃,1,攻撃布陣,12,速度布陣,12,パリング,30,勇猛果敢,0,,0,速度布陣,10,致命必殺,35,背水の陣,30,ブレイダー,Lv2,ケンタウリ・スピア,,,,,,,,,,,,,技獣陸闘,4016,99,66,103,37,1.35,2.02,0,0,
1632,ユニコーンナイト,精霊,水,,ランサー,105,45,28,36,11,人女樹獣騎氷,魔獣海騎毒,医療従事,3,S,8,食料,18,斧槍,獣装,糧食,乱戦,,,,,,樹霊活性,8,兵士運搬,0,全体治癒,14,心核穿ち,50,側面攻撃,15,必殺増加,25,貫通攻撃,0,パリング,50,心核穿ち,5,集約攻撃,0,必殺耐性,40,ヒーラー,Lv3,ユニコーンチャージ,,,,,,,,,,,,,獣信幻歴,4016,113,78,94,43,1.5,2.25,0,0,
1633,ドラセナリア,精霊,水,,ランサー,120,66,54,30,6,女魔樹毒竜飛,竜獣樹蟲,農業従事,20,A,11,食料,21,鞭,獣装,糧食,乱戦,,,,,,扇形攻撃,0,竜族弱体,20,毒化攻撃,16,呪の一撃,0,追撃阻止,25,堅守体躯,25,グルメ魂,6,吸血攻撃,10,毒気放射,15,大毒気陣,6,加速進化,7,キャスター,Lv3,ドラッグ・ドラセナ,,,,,,,,,,,,,知苦竜命,4290,149,126,78,30,1,1.5,0,0,
1634,ルークセントール,精霊,風,,ランサー,110,46,34,52,12,女魔騎獣樹,獣神騎蟲,軍事従事,3,A,12,食料,22,斧槍,獣装,糧食,乱戦,,,,,,師団活性,10,貫通攻撃,0,カブト割,30,攻撃布陣,20,師団指揮,10,パリング,50,勇猛果敢,0,兵士運搬,0,攻撃布陣,10,集約攻撃,0,背水の陣,40,ブレイダー,Lv3,ケンタウリ・ランス,,,,,,,,,,,,,獣陸闘英,3932,110,86,122,42,1,1.5,30,30,
1635,ミザリー,精霊,闇,,ランサー,115,58,38,42,15,女器死夜,人人人,魔術従事,16,A,13,食料,23,斧槍,道具,糧食,乱戦,,,,,,人間弱体,33,側面攻撃,33,封印攻撃,0,十字攻撃,0,多段攻撃,3,無形体躯,33,心核穿ち,33,恐怖の瞳,33,リカバリ,5,強制異常,15,リカバリ,33,ブレイダー,Lv3,不幸の鏡影,,,,,,,,,,,,,苦悪凶鬼,4111,134,94,102,48,2.72,4.08,0,0,
1636,クイーンドラセナリア,精霊,水,,ランサー,130,90,68,42,12,女魔樹毒竜飛,神飛竜蟲,農業従事,24,B,16,食料,26,鞭,獣装,糧食,乱戦,,,,,,全域攻撃,0,竜族弱体,30,吸血攻撃,5,虹の毒撃,12,心核穿ち,30,堅守体躯,35,グルメ魂,8,追撃阻止,35,大毒気陣,5,大毒気陣,12,巨人狩り,70,キャスター,Lv4,覚醒・ドラセナリア,,,,,,,,,,,,,知苦竜命帝,4322,190,148,98,40,1.3,1.95,0,0,
1637,セフィラビースト,精霊,光,,ランサー,115,75,56,48,7,神樹竜獣飛,人魔竜,,0,B,16,食料,26,爪,装飾,糧食,乱戦,,,,,,血の起源,5,確率追撃,100,防御削減,25,リカバリ,35,砲撃吸収,35,無形体躯,35,加速進化,8,側面攻撃,10,側面攻撃,5,強制異常,25,竜の吐息,8,ブレイダー,Lv3,ききぃっ,,,,,,,,,,,,,獣賢使尾真,3823,161,125,109,31,1.08,1.62,0,0,
1638,ルナティクスビースト,精霊,闇,,ランサー,125,98,72,59,9,神樹竜獣飛毒,人魔竜神,,0,C,19,食料,29,爪,装飾,糧食,乱戦,,,,,,血の起源,8,確率追撃,100,虹の毒撃,15,リカバリ,50,砲撃吸収,50,無形体躯,40,加速進化,10,側面攻撃,25,全力攻撃,5,強制異常,30,竜の吐息,12,ブレイダー,Lv3,ぎぎぃっ,,,,,,,,,,,,,獣悪骸真刹,3843,196,148,124,32,1.1,1.65,0,0,
1639,パラサイトアテナ,精霊,土,,ランサー,120,103,84,64,15,女魔神樹毒飛,人魔神,魔術従事,12,D,23,食料,33,法衣,装飾,糧食,乱戦,,,,,,軍団治癒,12,側面無効,0,専守防衛,0,城壁構築,300,異常耐性,0,絶対治療,0,軍団支配,30,終の奇跡,25,恐怖の瞳,1,対術結界,60,戦術結界,60,ヒーラー,Lv4,寄生の柘榴,,,,,,,,,,,,,知異苦命破冥,3390,197,163,128,41,1,1.5,0,0,
1660,フェアリー,精霊,風,,シューター,80,4,4,36,8,女飛樹,,農業従事,12,S,1,食料,11,鞭,道具,糧食,計略,,,,,,遠隔攻撃,0,人間活性,6,樹霊活性,6,速度支配,6,イベイド,50,矮小体躯,30,戦術妨害,10,リカバリ,25,速度布陣,10,挑発行為,0,標的後逸,,キャスター,Lv2,イタズラしちゃうぞ,,,,,,,,,,,,,知,3060,29,29,94,37,1,1.5,0,0,
1661,リトルウィスパー,精霊,風,,シューター,85,14,14,66,16,女魔樹飛,男女,工業従事,16,S,2,食料,12,射撃,装飾,糧食,計略,,,,,,師団弱体,12,対術結界,25,遠隔攻撃,0,魅了攻撃,1,標的後逸,0,器兵活性,10,矮小体躯,30,挑発行為,0,対術結界,10,戦術妨害,25,速度布陣,12,キャスター,Lv1,ささやき戦術,,,,,,,,,,,,,知幻,3251,49,49,156,53,1,1.5,0,0,
1662,ホビットハンター,精霊,風,,シューター,85,20,10,50,7,人男樹毒,飛獣,商業従事,16,S,3,食料,13,射撃,道具,糧食,計略,,,,,,撃破金運,3,多段攻撃,1,遠隔攻撃,0,毒化攻撃,8,奇襲戦法,12,矮小体躯,25,夜戦適応,0,トレハン,8,遠隔攻撃,0,トレハン,6,撃破金運,4,ブレイダー,Lv1,ポイズンショット,,,,,,,,,,,,,技知陸,3251,62,41,123,35,1.35,2.02,0,0,
1663,シルフィード,精霊,風,,シューター,90,10,18,60,14,女樹飛,魔炎,農業従事,16,S,4,食料,14,射撃,道具,糧食,計略,,,,,,削減治療,0,魔術放射,10,速度布陣,15,イベイド,70,全体治癒,7,飛行活性,10,樹霊活性,15,遠隔攻撃,0,バリアー,1,速度布陣,20,バリアー,5,ヒーラー,Lv3,西風のプレリュード,,,,,,,,,,,,,知異空,3442,41,57,144,49,1,1.5,0,0,
1664,ドワーフガンナー,精霊,火,,シューター,110,45,20,12,15,女器,器獣飛氷,工業従事,16,S,7,食料,17,射撃,道具,糧食,計略,,,,,,確率追撃,50,自決自爆,80,遠隔攻撃,0,十字攻撃,0,必殺増加,15,堅守体躯,25,カブト割,30,撃破金運,6,開幕砲弾,5,集約攻撃,0,背水の陣,20,ランサー,Lv4,ドワーフ流一発逆転,,,,,,,,,,,,,技陸信造,4207,113,62,45,51,1,1.5,30,30,
1665,ユニコーンスナイパー,精霊,水,,シューター,100,48,24,42,12,人女神獣樹騎,飛死毒魔,医療従事,3,S,8,食料,18,射撃,獣装,糧食,計略,,,,,,樹霊活性,16,イベイド,40,遠隔攻撃,0,全域攻撃,0,全体治癒,12,リカバリ,30,異常耐性,0,絶対治療,0,絶対治療,0,樹霊指揮,10,確率追撃,50,ブレイダー,Lv2,聖女の一矢,,,,,,,,,,,,,獣信幻歴,3825,119,70,107,45,1,1.5,0,0,
1666,エルヴンアサシン,精霊,水,,シューター,100,30,20,64,5,人女樹氷毒,人獣蟲飛,,0,S,8,食料,18,射撃,装飾,糧食,計略,,,,,,夜戦適応,0,多段攻撃,2,致命必殺,50,遠隔攻撃,0,虹の毒撃,10,強制異常,20,矮小体躯,40,確率追撃,100,側面攻撃,5,凍傷気流,10,貫通攻撃,,ブレイダー,Lv4,妖精式暗殺術,,,,,,,,,,,,,技陸幻英,3825,82,62,152,31,1.7,2.55,0,25,
1667,氷の女王,精霊,水,,シューター,110,55,43,30,14,女魔氷騎,炎飛騎,軍事従事,3,A,9,食料,19,片手,両手,糧食,計略,,,,,,大氷撃陣,12,凍結攻撃,50,確率追撃,80,遠隔攻撃,0,パリング,50,氷霊支配,15,師団弱体,15,異常耐性,0,パリング,10,多段攻撃,2,強制異常,10,ランサー,Lv3,セブンスソード,,,,,,,,,,,,,技海幻英,3932,128,104,78,46,1,1.5,0,0,
1668,セフィラシード,精霊,光,,シューター,100,62,32,30,10,神樹飛,人魔竜,,0,A,11,食料,21,鞭,装飾,糧食,計略,,,,,,血の起源,1,貫通攻撃,0,カブト割,25,遠隔攻撃,0,対術吸収,30,無形体躯,20,矮小体躯,15,兵士運搬,0,確率追撃,10,吸血攻撃,10,加速進化,4,キャスター,Lv2,ホワイトシード,,,,,,,,,,,,,知命使尾,3575,141,82,78,38,1,1.5,25,25,
1669,ルナティクスシード,精霊,闇,,シューター,110,80,46,45,14,神樹飛毒,人魔竜神,,0,B,14,食料,24,鞭,装飾,糧食,計略,,,,,,血の起源,3,扇形攻撃,0,カブト割,40,遠隔攻撃,0,対術吸収,35,無形体躯,30,矮小体躯,20,異常耐性,0,確率追撃,10,吸血攻撃,10,加速進化,6,キャスター,Lv2,ブラックシード,,,,,,,,,,,,,悪命使刹,3657,170,105,104,44,1,1.5,40,40,
1670,バイコーンポーチャー,精霊,闇,,シューター,115,83,40,48,15,人女魔獣樹騎,飛獣樹神,医療従事,3,B,15,食料,25,射撃,獣装,糧食,計略,,,,,,光属弱体,25,集約攻撃,0,カブト割,30,遠隔攻撃,0,大魔術陣,12,リカバリ,35,異常耐性,0,戦術妨害,60,確率追撃,10,呪の一撃,0,確率追撃,100,ブレイダー,Lv3,影喰の一矢,,,,,,,,,,,,,獣幻歴命革,3823,176,94,109,46,1.5,2.25,30,30,
1700,マタンゴレディ,精霊,土,,キャスター,85,8,6,10,7,女魔樹毒,蟲,医療従事,3,S,1,食料,11,杖,道具,糧食,計略,,,,,,毒化攻撃,5,遠隔攻撃,0,毒気放射,3,砲撃結界,15,資源工面,20,解毒治療,0,グルメ魂,3,,0,解毒治療,0,グルメ魂,4,樹霊活性,6,ブレイダー,Lv1,マタンゴ・スポア,,,,,,,,,,,,,異,3251,37,33,41,35,1,1.5,0,0,
1701,ユニコロン,精霊,光,,キャスター,85,11,16,18,7,魔獣樹,死毒,医療従事,3,S,2,食料,12,爪,獣装,糧食,計略,,,,,,遠隔攻撃,0,全体治癒,6,解毒治療,0,麻痺治療,0,樹霊活性,8,攻撃弱体,6,,0,,0,削減治療,0,リバイブ,5,絶対治療,,ヒーラー,Lv2,霊薬ホーン,,,,,,,,,,,,,知獣,3251,43,53,57,35,1,1.5,0,0,
1702,サテュロス,精霊,風,,キャスター,90,12,10,24,8,女魔獣,人魔,商業従事,16,S,3,食料,13,射撃,道具,糧食,計略,,,,,,遠隔攻撃,0,師団弱体,6,獣族活性,10,術式増幅,15,戦意高揚,20,戦術補助,20,戦術妨害,20,行動増加,1,戦意高揚,20,術式増幅,15,知力弱体,12,キャスター,Lv1,騒霊の演奏会,,,,,,,,,,,,,知獣邪,3442,45,41,70,37,1,1.5,0,0,
1703,レディ・マシュルムス,精霊,土,,キャスター,95,24,16,28,12,女魔樹毒,樹毒,医療従事,3,S,4,食料,14,杖,道具,糧食,計略,,,,,,大毒気陣,3,樹霊活性,8,遠隔攻撃,0,毒化攻撃,10,毒性活性,8,術式増幅,5,戦術結界,20,グルメ魂,4,全体治癒,5,グルメ魂,5,師団弱体,8,ランサー,Lv3,パライズ・スポア,,,,,,,,,,,,,知異陸,3633,70,53,78,45,1,1.5,0,0,
1704,エルヴンハーミット,精霊,水,,キャスター,95,34,18,14,14,人女樹氷,魔蟲炎,商業従事,12,S,5,食料,15,杖,法衣,糧食,計略,,,,,,炎霊弱体,12,凍結攻撃,30,師団弱体,8,遠隔攻撃,0,術式増幅,10,対術結界,25,氷撃放射,18,氷霊活性,8,対術結界,10,攻撃弱体,8,大氷撃陣,5,ランサー,Lv3,アイスウォール,,,,,,,,,,,,,技知異陸幻,3633,90,57,49,49,1,1.5,0,0,
1705,ユニコライダー,精霊,光,,キャスター,100,28,24,30,15,女魔獣樹,死魔毒,医療従事,3,S,7,食料,17,杖,獣装,糧食,計略,,,,,,専守防衛,0,全体治癒,10,解毒治療,0,絶対治療,0,樹霊活性,10,砲撃結界,25,大神術陣,10,貫通無効,0,絶対治療,0,リカバリ,25,神術砲弾,6,ヒーラー,Lv3,ユニコフォース,,,,,,,,,,,,,獣陸信歴,3825,78,70,82,51,1,1.5,0,0,
1706,スネグラチカ,精霊,水,,キャスター,100,10,21,46,16,女氷飛,,魔術従事,16,S,7,食料,17,杖,法衣,糧食,計略,,,,,,専守防衛,0,標的後逸,0,戦術妨害,70,大氷撃陣,12,矮小体躯,30,氷霊活性,20,対術結界,35,自爆結界,40,対術結界,10,氷撃砲弾,9,師団弱体,15,キャスター,Lv3,氷精の応援氷壁,,,,,,,,,,,,,知海信造,3825,41,64,115,53,1,1.5,0,0,
1707,ビブリオマニア,精霊,風,,キャスター,100,16,19,48,17,女飛樹蟲,,魔術従事,16,A,8,食料,18,装飾,道具,糧食,計略,,,,,,側面無効,0,危機管理,35,術式増幅,15,大魔術陣,12,知力支配,16,専守防衛,0,対術障壁,100,トレハン,20,知力布陣,5,愚者の嘘,1,遠隔無効,,ガーダー,Lv3,ぶっこみバリア,,,,,,,,,,,,,知空幻蟲,3575,50,56,114,52,1,1.5,0,0,
1708,エルヴンサマナー,精霊,光,,キャスター,105,18,21,48,15,人女獣樹雷,飛魔死毒,魔術従事,12,A,8,食料,18,法衣,道具,糧食,計略,,,,,,大雷撃陣,14,イベイド,65,専守防衛,0,バリアー,3,雷撃砲弾,3,雷霊活性,15,樹霊活性,15,砲撃結界,30,バリアー,1,四法結界,25,戦術補助,100,キャスター,Lv4,精霊憑依,,,,,,,,,,,,,知異幻賢,3753,54,60,114,48,1,1.5,0,0,
1709,プーカ,精霊,風,,キャスター,105,14,33,54,18,女樹飛,男獣神,農業従事,16,A,11,食料,21,杖,道具,糧食,計略,,,,,,専守防衛,0,標的後逸,0,大魔術陣,16,絶対治療,0,樹霊活性,20,戦術妨害,40,戦意高揚,100,奇襲警戒,20,絶対治療,0,遠隔無効,0,運命の輪,10,ヒーラー,Lv5,運命のカンパネルラ,,,,,,,,,,,,,知空幻命,3753,46,84,126,54,1,1.5,0,0,
1710,ラナンシー,精霊,風,,キャスター,105,32,28,38,16,女樹飛,男女樹,農業従事,16,A,11,食料,21,鞭,道具,糧食,計略,,,,,,男性支配,15,戦術妨害,50,遠隔攻撃,0,魅了攻撃,2,全域攻撃,0,追撃阻止,35,イベイド,80,樹霊活性,25,遠隔攻撃,0,巨人狩り,25,挑発行為,,ヒーラー,Lv4,癒やしのお花畑,,,,,,,,,,,,,知空信命,3753,82,74,94,50,1,1.5,0,0,
1711,セフィラアニマ,精霊,光,,キャスター,110,62,45,48,14,神樹飛竜超,人魔竜,,0,B,18,食料,28,鞭,装飾,糧食,計略,,,,,,血の起源,5,大神術陣,24,遠隔攻撃,0,対術吸収,30,砲撃吸収,30,無形体躯,40,絶対治療,0,加速進化,8,大術撃陣,5,超魔術砲,12,樹霊支配,20,ランサー,Lv4,月信の歌声,,,,,,,,,,,,,信幻賢革尾,3657,136,104,109,44,1.08,1.62,0,0,
1712,ルナティクスアニマ,精霊,闇,,キャスター,120,76,59,54,18,神樹飛竜毒超,人魔竜神,,0,C,21,食料,31,鞭,装飾,糧食,計略,,,,,,血の起源,10,大毒気陣,14,次元斬撃,25,対術吸収,35,砲撃吸収,35,無形体躯,50,特攻防御,50,加速進化,10,大毒気陣,5,超毒気砲,6,師団支配,20,ランサー,Lv4,月狂の歌声,,,,,,,,,,,,,邪異悪凶骸刹,3690,155,124,115,49,1.1,1.65,25,25,
1713,アプスー,精霊,水,,キャスター,125,82,50,62,24,死海超,全,,0,D,26,食料,36,鞭,道具,糧食,計略,,,,,,死の軍勢,24,軍団攻撃,2,超水流陣,15,巨人狩り,100,対術吸収,70,無形体躯,50,特攻防御,70,海洋支配,36,地形無効,0,範囲無効,0,戦術結界,70,キャスター,Lv4,屍蝕の霧,,,,,,,,,,,,,陸苦命骸鬼刹冥,3531,160,103,124,57,2,3,0,0,
1740,ドライアド,精霊,光,,ガーダー,100,8,44,5,8,女魔樹,死毒蟲,農業従事,16,S,4,食料,14,鞭,道具,糧食,防備,,,,,,自己治癒,10,防御布陣,10,全体治癒,10,解呪治療,0,専守防衛,0,攻撃弱体,6,資源工面,15,対術吸収,25,防御布陣,10,戦術補助,25,リカバリ,20,ヒーラー,Lv3,樹霊のしずく,,,,,,,,,,,,,知異陸,3825,37,111,31,37,1,1.5,0,0,
1741,ドワーフガード,精霊,土,,ガーダー,105,24,39,2,5,人男騎,器器樹蟲,工業従事,16,S,5,食料,15,片手,盾,糧食,防備,,,,,,ブロック,30,防御布陣,14,反撃倍加,4,武具研磨,30,前進防御,0,特攻防御,35,専守防衛,0,撃破金運,4,城壁構築,20,城壁構築,100,砲撃結界,35,ガーダー,Lv3,老練の盾,,,,,,,,,,,,,技異陸闘,4016,70,101,25,31,1,1.5,0,0,
1742,アイスエント,精霊,水,,ガーダー,110,22,56,12,12,女魔樹氷,炎魔蟲,農業従事,16,S,7,食料,17,鞭,法衣,糧食,防備,,,,,,樹霊活性,10,防御布陣,15,専守防衛,0,氷霊活性,10,異常耐性,0,師団弱体,8,対術結界,25,特攻防御,50,特攻防御,5,リカバリ,20,対術反射,30,ガーダー,Lv3,樹氷シールド,,,,,,,,,,,,,技知海造,4207,66,136,45,45,1,1.5,0,0,
1743,エルヴンナイト,精霊,光,,ガーダー,110,38,52,38,6,人女樹雷騎,飛魔死毒,軍事従事,3,S,8,食料,18,片手,盾,糧食,防備,,,,,,速度削減,10,パリング,50,防御布陣,20,必殺耐性,40,側面無効,0,専守防衛,0,堅守体躯,25,戦術結界,20,パリング,10,受け流し,35,雷霊指揮,10,ガーダー,Lv2,エレメンタルウォール,,,,,,,,,,,,,技信歴賢,4207,99,127,99,33,1,1.5,0,0,
1744,カルキノス,精霊,水,,ガーダー,110,30,64,16,6,女魔海騎,炎海蟲,商業従事,12,A,9,食料,19,盾,鎧,糧食,防備,,,,,,海洋活性,14,致命耐性,60,防御布陣,18,奇襲警戒,20,貫通無効,0,専守防衛,0,堅守体躯,30,反撃倍加,5,パリング,10,扇形無効,0,自爆結界,50,ガーダー,Lv2,カブトガニシールド,,,,,,,,,,,,,異海空英,3932,78,145,50,30,1,1.5,0,0,
1745,スイカオーランタン,精霊,土,,ガーダー,110,32,53,9,3,女樹騎,獣蟲,農業従事,16,A,10,食料,20,片手,盾,糧食,防備,,,,,,対術吸収,35,防御布陣,20,反撃倍加,6,必殺増加,35,リカバリ,35,専守防衛,0,堅守体躯,25,加速進化,8,バリアー,1,グルメ魂,5,異常耐性,,ランサー,Lv2,スイカ・ハレーション,,,,,,,,,,,,,力陸闘命,3932,82,124,36,24,1.08,1.62,0,0,
1746,クーフーリン,精霊,光,,ガーダー,115,48,65,24,12,女神人騎,器獣魔神,軍事従事,3,B,13,食料,23,斧槍,盾,糧食,防備,,,,,,異常耐性,0,専守防衛,0,防御布陣,22,十字無効,0,ブロック,55,堅守体躯,35,必殺増加,20,致命必殺,45,必殺増加,10,運命改変,20,特攻防御,50,ブレイダー,Lv4,致死槍ゲイボルグ,,,,,,,,,,,,,技歴英使,3823,109,142,63,40,1,1.5,0,25,
1770,ネーレウス,精霊,水,,デストロイヤー,95,32,19,18,13,女魔海,人男炎,魔術従事,12,S,5,食料,15,斧槍,法衣,糧食,進撃,,,,,,魅了攻撃,2,貫通攻撃,0,無形体躯,30,男性弱体,10,大水流陣,6,海洋活性,12,追撃阻止,25,攻撃削減,12,大術撃陣,5,水流砲弾,3,リカバリ,20,ブレイダー,Lv3,水霊の誘い,,,,,,,,,,,,,技知異海,3633,86,60,57,47,1,1.5,0,0,
1771,ドワーフファイター,精霊,土,,デストロイヤー,105,45,30,2,5,人男騎,器器蟲樹,工業従事,16,S,6,食料,16,斧槍,鎧,糧食,進撃,,,,,,反撃耐性,30,武具研磨,40,撃破金運,6,扇形攻撃,0,堅守体躯,20,必殺増加,20,カブト割,15,城壁崩し,100,城壁崩し,20,巨人狩り,20,城壁構築,100,ブレイダー,Lv2,ヘヴィスイング,,,,,,,,,,,,,力異陸闘,4016,113,82,25,31,1,1.5,15,15,
1772,エルヴンストライカー,精霊,光,,デストロイヤー,110,48,32,33,6,人女樹雷,飛魔死毒,農業従事,16,S,8,食料,18,爪,道具,糧食,進撃,,,,,,反撃耐性,50,パリング,45,奇襲戦法,10,集約攻撃,0,確率追撃,35,城壁崩し,75,防御弱体,15,樹霊活性,12,確率追撃,10,貫通攻撃,0,乾坤一擲,60,ブレイダー,Lv2,精霊入魂撃,,,,,,,,,,,,,知信歴賢,4207,119,86,88,33,1.5,2.25,0,0,
1773,ノクターンスカラー,精霊,光,,デストロイヤー,95,75,1,4,20,女魔雷器夜,飛海器,工業従事,20,S,10,食料,20,射撃,装飾,糧食,進撃,,,,,,城壁崩し,60,雷撃放射,12,器兵支配,10,カブト割,50,自決自爆,40,遠隔攻撃,0,攻撃削減,20,戦意高揚,35,開幕砲弾,5,全力攻撃,50,雷撃砲弾,5,デストロイヤー,Lv5,エネルゲイア・カノン,,,,,,,,,,,,,知悪造賢,3633,175,23,29,62,1,1.5,50,50,
1774,ドワーフキング,精霊,土,,デストロイヤー,115,65,50,6,12,人男騎,器器蟲樹竜,工業従事,20,A,11,食料,21,両手,盾,糧食,進撃,,,,,,自爆結界,100,師団活性,10,撃破金運,9,十字攻撃,0,堅守体躯,40,必殺増加,30,カブト割,30,巨人狩り,30,師団活性,5,武具研磨,100,城壁構築,500,ランサー,Lv4,キングブレイブ,,,,,,,,,,,,,力技闘王,4111,147,118,30,42,1.3,1.95,30,30,
1775,キラーバスケット,精霊,土,,デストロイヤー,115,80,35,24,10,女魔樹器,男女獣蟲海,農業従事,8,B,14,食料,24,法衣,道具,糧食,進撃,,,,,,大強酸陣,12,必殺増加,25,致命必殺,100,側面攻撃,25,堅守体躯,40,無形体躯,40,カブト割,40,吸血攻撃,10,カブト割,1,グルメ魂,8,確率追撃,100,ヒーラー,Lv4,キラートマト,,,,,,,,,,,,,異幻造英帝,3823,170,84,63,37,1,2,40,55,
1776,マッドスカラーＳ,精霊,光,,デストロイヤー,110,120,1,6,30,女魔雷器夜,飛魔神器,工業従事,24,B,20,食料,30,射撃,装飾,糧食,進撃,,,,,,城壁崩し,150,大雷撃陣,12,十字攻撃,0,カブト割,50,自決自爆,50,遠隔攻撃,0,巨人狩り,50,戦意高揚,100,開幕砲弾,5,全力攻撃,100,雷撃砲弾,10,デストロイヤー,Lv5,グランドクロス砲,,,,,,,,,,,,,知悪造革機,3657,247,19,29,75,1.5,2.25,50,50,
1777,セフィラドラグス,精霊,光,,デストロイヤー,120,103,86,18,6,神樹飛竜超,人魔竜,,0,C,23,食料,33,爪,獣装,糧食,進撃,,,,,,血の起源,10,カブト割,50,心核穿ち,50,対術吸収,50,砲撃吸収,50,堅守体躯,50,全域攻撃,0,加速進化,10,師団活性,5,竜の吐息,15,師団支配,25,デストロイヤー,Lv5,樹竜プレス,,,,,,,,,,,,,力闘竜命尾真,3690,205,174,49,27,1.65,2.47,50,50,
1778,ルナティクスドラグス,精霊,闇,,デストロイヤー,125,123,105,26,10,神樹飛竜毒超,人魔竜神,,0,D,26,食料,36,爪,獣装,糧食,進撃,,,,,,血の起源,15,巨人狩り,100,心核穿ち,100,狂奔の牙,15,堅守体躯,50,特攻防御,50,軍団攻撃,2,加速進化,12,特攻防御,5,竜の吐息,20,軍団支配,20,デストロイヤー,Lv5,樹竜ストンプ,,,,,,,,,,,,,邪異悪命骸尾刹,3531,232,200,61,32,4.48,6.72,0,0,
